Event Time,Segment,City,State,Region,Category,Product,Sales,Quantity,Discount,Profit
2025/8/21,Consumer,Parma,Ohio,East,Office Supplies,Art,5.248,2,0.2,0.5904
2025/12/28,Consumer,Amarillo,Texas,Central,Technology,Accessories,263.88,3,0.2,42.8805
2025/8/4,Consumer,Amarillo,Texas,Central,Furniture,Chairs,2453.43,5,0.3,-350.49
2025/6/25,Consumer,Providence,Rhode Island,East,Office Supplies,Binders,29.7,5,0,13.365
2025/6/25,Consumer,Providence,Rhode Island,East,Office Supplies,Paper,39.96,4,0,17.982
2025/5/11,Consumer,San Francisco,California,West,Office Supplies,Binders,36.672,2,0.2,11.46
2025/10/27,Corporate,Richmond,Kentucky,South,Office Supplies,Paper,13.76,2,0,6.3296
2025/10/27,Corporate,Aurora,Colorado,West,Office Supplies,Storage,139.424,4,0.2,17.428
2023/12/10,Consumer,Chicago,Illinois,Central,Technology,Phones,1979.928,9,0.2,148.4946
2023/12/10,Home Office,Chicago,Illinois,Central,Office Supplies,Storage,164.736,4,0.2,-39.1248
2023/12/10,Home Office,Chicago,Illinois,Central,Furniture,Chairs,470.302,7,0.3,-87.3418
2023/12/10,Home Office,Chicago,Illinois,Central,Technology,Phones,47.984,2,0.2,5.998
2023/12/10,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2.502,3,0.7,-1.7514
2023/12/10,Corporate,Los Angeles,California,West,Technology,Phones,88.752,3,0.2,11.094
2023/12/10,Consumer,Phoenix,Arizona,West,Office Supplies,Binders,2.025,1,0.7,-1.35
2025/10/8,Corporate,Mobile,Alabama,South,Office Supplies,Paper,70.98,7,0,34.7802
2022/11/28,Corporate,Mobile,Alabama,South,Office Supplies,Binders,91.68,3,0,45.84
2022/11/28,Corporate,Mobile,Alabama,South,Office Supplies,Binders,33.75,5,0,16.875
2022/11/28,Corporate,Mobile,Alabama,South,Technology,Machines,3040,8,0,1459.2
2022/6/1,Home Office,Columbus,Georgia,South,Office Supplies,Binders,91.2,3,0,41.952
2022/5/16,Home Office,Columbus,Georgia,South,Furniture,Tables,452.94,3,0,67.941
2023/11/7,Corporate,New Bedford,Massachusetts,East,Office Supplies,Binders,52.2,9,0,23.49
2024/4/24,Corporate,Irving,Texas,Central,Office Supplies,Labels,15.936,4,0.2,5.1792
2024/4/24,Consumer,Middletown,Connecticut,East,Furniture,Furnishings,27.46,2,0,9.8856
2024/4/24,Consumer,Seattle,Washington,West,Office Supplies,Binders,55.424,2,0.2,19.3984
2023/7/19,Consumer,Vineland,New Jersey,East,Furniture,Tables,244.006,2,0.3,-31.3722
2024/4/2,Corporate,Pasadena,Texas,Central,Technology,Accessories,159.984,2,0.2,43.9956
2024/4/2,Corporate,Pasadena,Texas,Central,Furniture,Chairs,1024.716,6,0.3,-29.2776
2024/4/2,Corporate,New York City,New York,East,Office Supplies,Fasteners,3.68,2,0,1.8032
2023/12/15,Consumer,Glendale,Arizona,West,Furniture,Furnishings,121.376,4,0.2,-3.0344
2023/12/15,Consumer,Glendale,Arizona,West,Technology,Accessories,95.976,3,0.2,-10.7973
2023/12/15,Home Office,Jacksonville,Florida,South,Technology,Accessories,255.968,4,0.2,31.996
2023/12/15,Corporate,Detroit,Michigan,Central,Furniture,Chairs,872.94,3,0,226.9644
2025/4/3,Corporate,Detroit,Michigan,Central,Office Supplies,Binders,41.54,2,0,19.5238
2022/6/28,Corporate,Detroit,Michigan,Central,Office Supplies,Paper,12.96,2,0,6.2208
2025/10/1,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,6.848,2,0.2,0.5992
2022/12/14,Corporate,Los Angeles,California,West,Office Supplies,Labels,8.67,3,0,4.0749
2023/3/12,Consumer,Houston,Texas,Central,Furniture,Furnishings,6.688,4,0.6,-4.0128
2023/3/12,Home Office,Niagara Falls,New York,East,Office Supplies,Art,17.28,6,0,5.0112
2025/12/26,Home Office,Niagara Falls,New York,East,Office Supplies,Binders,17.712,3,0.2,6.4206
2025/12/26,Home Office,New York City,New York,East,Office Supplies,Labels,28.91,7,0,13.2986
2022/9/26,Consumer,Thomasville,North Carolina,South,Office Supplies,Supplies,52.136,7,0.2,5.8653
2023/7/18,Consumer,Westminster,California,West,Technology,Phones,31.968,4,0.2,2.3976
2025/7/15,Consumer,San Francisco,California,West,Office Supplies,Paper,25.92,4,0,12.4416
2025/10/2,Consumer,San Francisco,California,West,Office Supplies,Paper,40.46,7,0,19.8254
2025/11/12,Consumer,San Francisco,California,West,Office Supplies,Storage,33.87,3,0,8.8062
2023/7/20,Consumer,Jackson,Tennessee,South,Office Supplies,Art,9.728,2,0.2,1.7024
2023/7/20,Consumer,Jackson,Tennessee,South,Office Supplies,Paper,3.424,1,0.2,1.07
2023/12/25,Corporate,Seattle,Washington,West,Technology,Accessories,177,3,0,30.09
2022/12/23,Consumer,New York City,New York,East,Office Supplies,Fasteners,3.76,2,0,1.316
2023/12/4,Home Office,Los Angeles,California,West,Technology,Phones,1212.848,7,0.2,106.1242
2022/8/11,Home Office,Los Angeles,California,West,Technology,Accessories,89.97,3,0,37.7874
2022/8/11,Home Office,Los Angeles,California,West,Furniture,Furnishings,42.6,3,0,16.614
2023/6/27,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,5.04,2,0.2,1.764
2025/6/29,Corporate,New York City,New York,East,Office Supplies,Envelopes,62.96,4,0,28.332
2025/6/29,Corporate,New York City,New York,East,Office Supplies,Paper,5.88,1,0,2.8812
2025/6/29,Corporate,New York City,New York,East,Furniture,Chairs,977.292,6,0.1,173.7408
2022/6/8,Corporate,Vancouver,Washington,West,Furniture,Furnishings,9.64,2,0,3.6632
2022/6/8,Consumer,Columbus,Georgia,South,Office Supplies,Art,40.05,3,0,11.214
2022/6/8,Consumer,Coppell,Texas,Central,Office Supplies,Art,10.192,7,0.2,3.185
2022/6/8,Consumer,Coppell,Texas,Central,Office Supplies,Storage,16.784,1,0.2,-0.2098
2022/6/8,Consumer,Coppell,Texas,Central,Office Supplies,Art,13.12,5,0.2,3.772
2022/6/8,Home Office,San Francisco,California,West,Office Supplies,Binders,18.16,5,0.2,6.583
2022/6/8,Consumer,Austin,Texas,Central,Office Supplies,Paper,16.056,3,0.2,5.8203
2022/6/8,Consumer,Austin,Texas,Central,Office Supplies,Paper,223.056,9,0.2,69.705
2022/6/8,Consumer,Austin,Texas,Central,Office Supplies,Storage,540.048,3,0.2,-47.2542
2024/10/7,Home Office,Los Angeles,California,West,Technology,Phones,33.52,2,0.2,3.352
2024/10/7,Home Office,Los Angeles,California,West,Furniture,Furnishings,9.94,2,0,3.0814
2025/11/5,Home Office,Los Angeles,California,West,Office Supplies,Art,6.72,4,0,3.36
2025/11/5,Home Office,Los Angeles,California,West,Furniture,Tables,1004.976,6,0.2,-175.8708
2022/6/14,Consumer,New York City,New York,East,Office Supplies,Binders,17.88,3,0.2,5.5875
2022/6/14,Consumer,Columbus,Georgia,South,Technology,Machines,396,4,0,190.08
2025/5/15,Home Office,Omaha,Nebraska,Central,Office Supplies,Binders,34.5,3,0,15.525
2025/5/15,Consumer,Los Angeles,California,West,Furniture,Furnishings,8.36,2,0,3.0096
2025/5/15,Corporate,Pomona,California,West,Office Supplies,Art,385.6,8,0,111.824
2022/6/8,Corporate,Pomona,California,West,Office Supplies,Art,35.82,9,0,11.8206
2023/11/3,Consumer,Dallas,Texas,Central,Office Supplies,Storage,200.064,3,0.2,12.504
2023/10/11,Consumer,Dallas,Texas,Central,Office Supplies,Binders,21.38,5,0.8,-33.139
2025/11/24,Consumer,Dallas,Texas,Central,Office Supplies,Binders,6.744,4,0.8,-11.4648
2025/5/9,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,63.686,1,0.3,-9.098
2025/7/3,Consumer,North Las Vegas,Nevada,West,Furniture,Tables,1669.6,4,0,116.872
2025/4/10,Consumer,Seattle,Washington,West,Office Supplies,Binders,83.84,2,0.2,27.248
2025/8/13,Consumer,Seattle,Washington,West,Office Supplies,Binders,13.272,3,0.2,4.3134
2025/5/18,Corporate,San Francisco,California,West,Office Supplies,Binders,21.336,7,0.2,7.7343
2025/5/18,Home Office,Chicago,Illinois,Central,Office Supplies,Art,16.52,5,0.2,2.065
2025/5/18,Consumer,Tucson,Arizona,West,Furniture,Furnishings,206.112,6,0.2,48.9516
2025/5/18,Consumer,Tucson,Arizona,West,Office Supplies,Paper,19.92,5,0.2,6.723
2025/5/18,Consumer,Tucson,Arizona,West,Office Supplies,Paper,198.272,8,0.2,61.96
2024/7/17,Consumer,Tucson,Arizona,West,Office Supplies,Storage,247.104,6,0.2,-58.6872
2023/6/19,Consumer,Tucson,Arizona,West,Office Supplies,Art,86.304,6,0.2,9.7092
2024/12/13,Consumer,Allentown,Pennsylvania,East,Office Supplies,Art,4.16,2,0.2,0.364
2024/12/13,Consumer,Allentown,Pennsylvania,East,Furniture,Furnishings,11.648,2,0.2,3.3488
2024/12/13,Corporate,Newark,Delaware,East,Office Supplies,Fasteners,26.18,7,0,0.5236
2024/12/13,Corporate,Newark,Delaware,East,Office Supplies,Paper,7.3,2,0,3.431
2024/12/13,Corporate,Miami,Florida,South,Office Supplies,Paper,74.352,3,0.2,23.235
2024/12/13,Consumer,Tempe,Arizona,West,Office Supplies,Storage,10.744,1,0.2,0.8058
2024/12/13,Consumer,Tempe,Arizona,West,Office Supplies,Fasteners,8.376,3,0.2,2.7222
2024/12/13,Corporate,New York City,New York,East,Office Supplies,Storage,212.88,6,0,0
2023/3/1,Home Office,Laguna Niguel,California,West,Furniture,Bookcases,203.983,2,0.15,16.7986
2023/3/1,Corporate,Bridgeton,New Jersey,East,Office Supplies,Storage,40.74,3,0,0.4074
2023/8/1,Corporate,Bridgeton,New Jersey,East,Office Supplies,Appliances,11.67,3,0,3.0342
2023/8/1,Consumer,Everett,Massachusetts,East,Technology,Phones,39.99,1,0,11.5971
2023/4/2,Consumer,Everett,Massachusetts,East,Office Supplies,Art,16.28,2,0,6.512
2023/9/17,Consumer,Everett,Massachusetts,East,Furniture,Bookcases,782.94,3,0,203.5644
2023/6/25,Consumer,Everett,Massachusetts,East,Office Supplies,Binders,242.48,7,0,116.3904
2023/6/25,Consumer,Columbus,Ohio,East,Furniture,Furnishings,8.32,5,0.2,2.288
2023/6/25,Consumer,Columbus,Ohio,East,Office Supplies,Fasteners,10.464,6,0.2,1.7004
2023/5/15,Home Office,San Diego,California,West,Office Supplies,Binders,82.896,3,0.2,29.0136
2023/8/11,Home Office,San Diego,California,West,Office Supplies,Paper,34.24,4,0,16.0928
2025/5/20,Corporate,Watertown,New York,East,Furniture,Bookcases,1573.488,7,0.2,196.686
2025/5/20,Corporate,San Antonio,Texas,Central,Office Supplies,Paper,335.52,4,0.2,117.432
2025/5/5,Corporate,San Antonio,Texas,Central,Office Supplies,Binders,23.912,2,0.8,-40.6504
2025/5/5,Corporate,San Antonio,Texas,Central,Office Supplies,Storage,27.056,2,0.2,2.3674
2025/6/17,Consumer,New York City,New York,East,Technology,Copiers,559.992,1,0.2,174.9975
2025/6/17,Home Office,Houston,Texas,Central,Office Supplies,Appliances,9.324,6,0.8,-24.7086
2025/6/17,Consumer,San Diego,California,West,Office Supplies,Paper,111.96,2,0,54.8604
2025/10/1,Home Office,Appleton,Wisconsin,Central,Office Supplies,Labels,21.56,7,0,10.3488
2023/11/7,Consumer,Richmond,Kentucky,South,Office Supplies,Binders,124.75,5,0,57.385
2024/4/18,Corporate,Bellevue,Washington,West,Office Supplies,Art,5.28,3,0,1.5312
2025/2/12,Consumer,Long Beach,New York,East,Technology,Accessories,91.96,4,0,39.5428
2025/2/12,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,9.344,1,0.2,3.504
2022/11/28,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,79.36,5,0.2,9.92
2025/11/20,Consumer,Seattle,Washington,West,Furniture,Tables,171.96,2,0,44.7096
2022/9/24,Corporate,Seattle,Washington,West,Office Supplies,Binders,35.352,9,0.2,12.8151
2022/9/24,Home Office,San Francisco,California,West,Office Supplies,Labels,18.9,6,0,9.072
2022/9/24,Home Office,Seattle,Washington,West,Office Supplies,Art,2.78,1,0,0.7228
2024/12/2,Consumer,New York City,New York,East,Furniture,Tables,1044.63,5,0.4,-295.9785
2024/12/2,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,11.352,3,0.2,4.1151
2024/12/2,Consumer,Columbia,South Carolina,South,Office Supplies,Storage,354.9,5,0,17.745
2024/12/2,Home Office,Seattle,Washington,West,Technology,Phones,453.576,3,0.2,39.6879
2023/8/20,Consumer,Allen,Texas,Central,Technology,Accessories,21.48,3,0.2,-0.2685
2023/8/20,Consumer,Allen,Texas,Central,Office Supplies,Binders,8.784,4,0.8,-13.6152
2023/8/20,Consumer,Los Angeles,California,West,Office Supplies,Paper,122.97,3,0,60.2553
2023/8/20,Corporate,Atlanta,Georgia,South,Office Supplies,Art,12.84,3,0,3.7236
2023/8/20,Consumer,Los Angeles,California,West,Furniture,Chairs,603.92,5,0.2,-67.941
2023/1/26,Consumer,Los Angeles,California,West,Office Supplies,Envelopes,21.84,3,0,10.4832
2023/1/26,Consumer,Los Angeles,California,West,Technology,Accessories,29.99,1,0,6.2979
2024/6/28,Consumer,Los Angeles,California,West,Furniture,Chairs,381.44,2,0.2,23.84
2024/6/28,Consumer,El Paso,Texas,Central,Technology,Phones,40.68,3,0.2,-9.153
2024/6/28,Consumer,El Paso,Texas,Central,Furniture,Chairs,763.28,5,0.3,-21.808
2024/6/28,Home Office,Aurora,Illinois,Central,Office Supplies,Storage,23.952,2,0.2,2.3952
2024/6/28,Home Office,Florence,Alabama,South,Office Supplies,Paper,4.98,1,0,2.4402
2024/6/28,Consumer,New York City,New York,East,Office Supplies,Appliances,170.88,3,0,49.5552
2024/6/28,Consumer,New York City,New York,East,Technology,Phones,307.98,2,0,89.3142
2023/12/13,Consumer,New York City,New York,East,Furniture,Tables,382.806,9,0.4,-153.1224
2023/12/13,Consumer,New York City,New York,East,Office Supplies,Storage,41.96,2,0,2.9372
2023/12/13,Consumer,New York City,New York,East,Office Supplies,Binders,1217.568,2,0.2,456.588
2022/11/29,Consumer,New York City,New York,East,Furniture,Furnishings,47.04,3,0,18.3456
2022/11/29,Consumer,New York City,New York,East,Furniture,Furnishings,6.16,2,0,2.9568
2025/11/20,Consumer,New York City,New York,East,Technology,Phones,979.95,5,0,274.386
2025/11/20,Consumer,New York City,New York,East,Office Supplies,Paper,143.7,3,0,68.976
2022/10/11,Consumer,New York City,New York,East,Office Supplies,Fasteners,10.65,3,0,5.0055
2022/4/1,Consumer,New York City,New York,East,Technology,Accessories,247.8,4,0,34.692
2022/4/1,Corporate,Virginia Beach,Virginia,South,Office Supplies,Art,10.96,4,0,2.9592
2022/4/1,Corporate,Grapevine,Texas,Central,Office Supplies,Art,33.488,7,0.2,5.8604
2025/12/29,Corporate,Grapevine,Texas,Central,Office Supplies,Fasteners,8.04,5,0.2,2.9145
2025/12/29,Consumer,Olympia,Washington,West,Technology,Phones,201.568,4,0.2,22.6764
2025/12/29,Consumer,Los Angeles,California,West,Office Supplies,Paper,13.44,3,0,6.5856
2022/1/11,Home Office,Peoria,Illinois,Central,Furniture,Bookcases,359.058,3,0.3,-35.9058
2022/1/11,Consumer,Columbus,Ohio,East,Furniture,Chairs,47.992,2,0.3,-2.0568
2024/11/12,Corporate,New York City,New York,East,Furniture,Furnishings,547.3,13,0,175.136
2024/11/12,Consumer,Carrollton,Texas,Central,Office Supplies,Paper,16.896,4,0.2,5.28
2024/11/12,Consumer,Carrollton,Texas,Central,Office Supplies,Supplies,6.672,1,0.2,0.5004
2024/11/12,Consumer,Carrollton,Texas,Central,Office Supplies,Art,99.136,4,0.2,8.6744
2024/11/12,Consumer,Carrollton,Texas,Central,Furniture,Furnishings,15.992,2,0.6,-13.993
2025/8/28,Corporate,Dover,Delaware,East,Furniture,Furnishings,211.96,2,0,42.392
2025/8/28,Consumer,Smyrna,Tennessee,South,Office Supplies,Art,6.672,3,0.2,1.668
2025/12/18,Consumer,Newark,Delaware,East,Office Supplies,Art,155.94,6,0,45.2226
2025/12/18,Consumer,Los Angeles,California,West,Technology,Phones,39.96,5,0.2,12.987
2025/12/18,Consumer,Los Angeles,California,West,Office Supplies,Art,5.46,3,0,1.5288
2023/7/4,Consumer,Los Angeles,California,West,Office Supplies,Art,73.2,5,0,21.228
2023/7/4,Consumer,Los Angeles,California,West,Office Supplies,Binders,5.84,1,0.2,1.971
2022/9/3,Consumer,Los Angeles,California,West,Office Supplies,Paper,22.72,4,0,10.224
2022/9/3,Consumer,Los Angeles,California,West,Office Supplies,Binders,9.336,3,0.2,3.2676
2022/6/15,Corporate,Los Angeles,California,West,Furniture,Bookcases,290.666,2,0.15,27.3568
2024/11/20,Corporate,Los Angeles,California,West,Technology,Phones,201.584,2,0.2,20.1584
2023/6/23,Corporate,Los Angeles,California,West,Technology,Phones,83.984,2,0.2,31.494
2023/6/23,Corporate,Oakland,California,West,Office Supplies,Storage,1000.02,7,0,290.0058
2023/6/23,Home Office,Philadelphia,Pennsylvania,East,Technology,Accessories,83.976,3,0.2,-13.6461
2023/6/23,Home Office,Eagan,Minnesota,Central,Office Supplies,Labels,3.75,1,0,1.8
2023/6/23,Home Office,Eagan,Minnesota,Central,Office Supplies,Labels,41.4,4,0,19.872
2022/1/11,Home Office,Eagan,Minnesota,Central,Office Supplies,Art,29.79,3,0,12.5118
2023/4/4,Home Office,New York City,New York,East,Office Supplies,Storage,59.48,2,0,8.922
2024/5/11,Home Office,New York City,New York,East,Office Supplies,Paper,6.69,1,0,3.0774
2024/5/11,Consumer,Kent,Washington,West,Furniture,Furnishings,198.46,2,0,99.23
2023/6/18,Consumer,Kent,Washington,West,Office Supplies,Labels,786.48,8,0,385.3752
2023/6/18,Consumer,Kent,Washington,West,Office Supplies,Binders,23.168,2,0.2,7.8192
2023/6/18,Consumer,Kent,Washington,West,Technology,Accessories,50,2,0,10.5
2023/6/18,Consumer,Los Angeles,California,West,Technology,Phones,675.96,5,0.2,84.495
2023/6/18,Consumer,Los Angeles,California,West,Technology,Accessories,1265.85,3,0,556.974
2023/6/18,Home Office,New York City,New York,East,Office Supplies,Appliances,523.25,5,0,141.2775
2023/6/18,Consumer,Lafayette,Louisiana,South,Furniture,Chairs,517.5,6,0,155.25
2023/8/28,Consumer,Cleveland,Ohio,East,Furniture,Furnishings,17.92,5,0.2,2.464
2025/5/27,Consumer,Cleveland,Ohio,East,Office Supplies,Binders,41.256,6,0.7,-34.38
2025/5/27,Consumer,Cleveland,Ohio,East,Office Supplies,Storage,1006.056,3,0.2,88.0299
2022/8/6,Consumer,Cleveland,Ohio,East,Office Supplies,Paper,10.688,2,0.2,3.7408
2022/8/6,Consumer,Cleveland,Ohio,East,Office Supplies,Paper,10.368,2,0.2,3.6288
2022/8/6,Consumer,Cleveland,Ohio,East,Office Supplies,Storage,25.12,2,0.2,1.57
2023/4/13,Consumer,Cleveland,Ohio,East,Technology,Accessories,58.112,2,0.2,7.264
2025/9/17,Consumer,Tigard,Oregon,West,Office Supplies,Paper,15.552,3,0.2,5.4432
2022/2/14,Consumer,Tigard,Oregon,West,Office Supplies,Storage,669.08,5,0.2,-167.27
2022/2/14,Consumer,Tigard,Oregon,West,Technology,Phones,438.336,4,0.2,-87.6672
2023/9/12,Consumer,Washington,District of Columbia,East,Office Supplies,Paper,19.44,3,0,9.3312
2024/3/4,Consumer,Washington,District of Columbia,East,Office Supplies,Binders,9.64,2,0,4.4344
2024/3/4,Consumer,Washington,District of Columbia,East,Office Supplies,Paper,12.7,2,0,5.842
2024/3/4,Consumer,Washington,District of Columbia,East,Furniture,Furnishings,41.37,3,0,17.3754
2024/2/21,Corporate,Skokie,Illinois,Central,Office Supplies,Fasteners,12.624,2,0.2,3.945
2025/11/30,Corporate,Seattle,Washington,West,Office Supplies,Storage,1247.64,3,0,349.3392
2025/10/26,Corporate,Seattle,Washington,West,Technology,Copiers,3149.93,7,0,1480.4671
2023/6/11,Corporate,Seattle,Washington,West,Office Supplies,Paper,209.7,2,0,100.656
2023/1/18,Home Office,Philadelphia,Pennsylvania,East,Technology,Accessories,35.36,2,0.2,-3.094
2023/4/9,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,3.168,2,0.2,-0.7128
2023/4/9,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,121.104,6,0.7,-100.92
2022/9/30,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,45.894,1,0.4,-9.1788
2022/9/30,Corporate,San Francisco,California,West,Office Supplies,Paper,109.92,2,0,53.8608
2023/12/10,Corporate,San Francisco,California,West,Office Supplies,Paper,13.36,2,0,6.4128
2023/12/10,Consumer,Seattle,Washington,West,Office Supplies,Storage,169.68,6,0,45.8136
2024/8/7,Consumer,Seattle,Washington,West,Technology,Accessories,132.52,4,0,54.3332
2024/8/7,Consumer,Seattle,Washington,West,Office Supplies,Fasteners,2.96,2,0,1.4208
2024/8/7,Consumer,Seattle,Washington,West,Office Supplies,Binders,8.448,2,0.2,2.9568
2023/10/24,Consumer,Seattle,Washington,West,Office Supplies,Storage,95.94,3,0,9.594
2023/10/24,Consumer,Milwaukee,Wisconsin,Central,Furniture,Furnishings,34.79,7,0,10.7849
2023/10/24,Consumer,Los Angeles,California,West,Technology,Phones,160.776,3,0.2,10.0485
2025/10/3,Consumer,Seattle,Washington,West,Office Supplies,Binders,88.752,3,0.2,27.735
2022/4/20,Consumer,Seattle,Washington,West,Office Supplies,Binders,13.904,2,0.2,5.214
2022/4/20,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,677.58,5,0.4,-158.102
2022/4/20,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,13.896,3,0.7,-9.264
2022/4/20,Consumer,Dallas,Texas,Central,Office Supplies,Storage,41.92,5,0.2,3.668
2024/6/7,Consumer,Dallas,Texas,Central,Technology,Accessories,297.576,3,0.2,-7.4394
2025/2/6,Consumer,Dallas,Texas,Central,Office Supplies,Fasteners,4.344,3,0.2,0.8688
2025/10/16,Consumer,Dallas,Texas,Central,Technology,Accessories,94.992,2,0.2,-2.3748
2025/10/16,Consumer,Dallas,Texas,Central,Office Supplies,Paper,74.352,3,0.2,23.235
2025/10/16,Consumer,Dallas,Texas,Central,Office Supplies,Art,14.04,3,0.2,1.5795
2025/11/4,Consumer,New York City,New York,East,Furniture,Tables,1018.104,4,0.4,-373.3048
2025/10/1,Consumer,Houston,Texas,Central,Technology,Phones,16.68,3,0.2,5.2125
2023/10/9,Corporate,North Las Vegas,Nevada,West,Technology,Accessories,58.58,2,0,19.3314
2023/10/9,Consumer,Plano,Texas,Central,Technology,Phones,167.968,4,0.2,62.988
2023/7/11,Consumer,Suffolk,Virginia,South,Office Supplies,Labels,196.62,2,0,96.3438
2023/7/11,Corporate,Houston,Texas,Central,Furniture,Furnishings,21.936,2,0.6,-10.4196
2024/9/16,Corporate,Houston,Texas,Central,Office Supplies,Binders,6.588,3,0.8,-10.2114
2025/12/22,Consumer,San Francisco,California,West,Office Supplies,Storage,104.28,3,0,26.07
2025/12/22,Consumer,San Francisco,California,West,Office Supplies,Paper,17.94,3,0,8.7906
2025/12/22,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,64.784,1,0.2,-14.5764
2025/12/22,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,32.382,3,0.4,4.3176
2024/6/25,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,42.368,2,0.2,8.4736
2024/6/25,Corporate,Philadelphia,Pennsylvania,East,Technology,Machines,399.54,4,0.7,-559.356
2025/9/16,Consumer,Los Angeles,California,West,Office Supplies,Paper,18.97,1,0,9.1056
2025/12/2,Corporate,San Francisco,California,West,Furniture,Furnishings,14.82,3,0,6.2244
2025/7/15,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,99.28,2,0.2,12.41
2025/5/1,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,1.188,2,0.7,-0.99
2025/5/1,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,7.518,2,0.7,-5.7638
2025/5/1,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,10.368,2,0.2,3.6288
2024/9/2,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,310.88,2,0.2,23.316
2025/6/8,Consumer,Philadelphia,Pennsylvania,East,Furniture,Tables,853.092,6,0.4,-227.4912
2025/7/22,Consumer,Indianapolis,Indiana,Central,Office Supplies,Paper,33.45,5,0,15.387
2025/7/22,Consumer,Indianapolis,Indiana,Central,Office Supplies,Binders,10.4,5,0,5.096
2025/7/22,Consumer,Columbus,Ohio,East,Furniture,Furnishings,21.88,5,0.2,6.2905
2025/7/22,Home Office,Plano,Texas,Central,Technology,Accessories,13.616,2,0.2,3.5742
2025/7/22,Home Office,Bayonne,New Jersey,East,Technology,Accessories,63.96,4,0,19.8276
2025/5/5,Home Office,Bayonne,New Jersey,East,Office Supplies,Binders,14.46,3,0,7.0854
2025/11/12,Home Office,Bayonne,New Jersey,East,Technology,Phones,104.98,2,0,52.49
2023/1/20,Consumer,Los Angeles,California,West,Office Supplies,Appliances,106.96,2,0,31.0184
2025/9/18,Consumer,Los Angeles,California,West,Office Supplies,Labels,21.56,7,0,10.3488
2025/9/18,Consumer,Seattle,Washington,West,Furniture,Tables,515.88,6,0,113.4936
2025/10/25,Consumer,New York City,New York,East,Office Supplies,Binders,11.808,2,0.2,4.2804
2025/9/15,Consumer,New York City,New York,East,Furniture,Chairs,1931.04,9,0.1,321.84
2025/9/15,Consumer,New York City,New York,East,Office Supplies,Paper,9.96,2,0,4.6812
2025/1/3,Home Office,San Diego,California,West,Office Supplies,Fasteners,12.35,5,0,5.8045
2025/1/3,Consumer,Glendale,Arizona,West,Office Supplies,Binders,9.702,3,0.7,-7.1148
2024/9/2,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,11.61,2,0.7,-9.288
2024/9/2,Consumer,San Francisco,California,West,Office Supplies,Labels,43.86,6,0,20.6142
2024/9/2,Consumer,San Francisco,California,West,Technology,Phones,148.48,2,0.2,16.704
2025/1/5,Consumer,San Francisco,California,West,Office Supplies,Paper,7.42,2,0,3.71
2025/1/5,Consumer,San Francisco,California,West,Furniture,Chairs,71.992,1,0.2,-0.8999
2025/7/2,Consumer,San Francisco,California,West,Office Supplies,Art,19.9,5,0,6.567
2025/5/8,Consumer,San Francisco,California,West,Office Supplies,Appliances,1702.12,14,0,510.636
2025/9/5,Consumer,Houston,Texas,Central,Office Supplies,Paper,14.304,6,0.2,5.0064
2023/5/31,Consumer,Chicago,Illinois,Central,Furniture,Tables,765.625,7,0.5,-566.5625
2023/5/31,Consumer,San Francisco,California,West,Furniture,Bookcases,307.666,2,0.15,-14.4784
2023/5/31,Consumer,New York City,New York,East,Office Supplies,Binders,7.712,2,0.2,2.7956
2025/5/7,Consumer,New York City,New York,East,Office Supplies,Appliances,242.9,5,0,70.441
2025/5/7,Consumer,New York City,New York,East,Office Supplies,Storage,454.9,5,0,0
2025/10/7,Consumer,New York City,New York,East,Furniture,Furnishings,35.92,4,0,15.0864
2024/10/8,Consumer,New York City,New York,East,Furniture,Furnishings,39.76,8,0,12.3256
2024/10/8,Consumer,New York City,New York,East,Office Supplies,Binders,47.744,4,0.2,14.92
2025/3/6,Consumer,Chicago,Illinois,Central,Technology,Phones,159.984,2,0.2,11.9988
2025/5/28,Consumer,Chicago,Illinois,Central,Technology,Accessories,255.968,4,0.2,51.1936
2024/9/3,Consumer,Chicago,Illinois,Central,Furniture,Bookcases,359.058,3,0.3,-71.8116
